Date,ID,Member Since,Type,Charge,Join Date,Zip,Primary's Birthday,Account ID,Type External ID,Date Entered
9/13/2025,TXN00001247,11/18/2006,Religious School Fees,500,11/18/2006,10010,3/16/1970,ACC010160,TYPE3,9/15/2025
9/14/2025,TXN00001279,11/18/2021,Building Fund,2587,11/18/2021,10010,12/19/1950,ACC010167,TYPE6,9/15/2025
9/15/2025,TXN00000391,11/18/2024,Religious School Fees,3000,11/18/2024,11205,5/25/1977,ACC010049,TYPE3,9/16/2025
9/15/2025,TXN00000463,11/18/2000,High Holiday Tickets,500,11/18/2000,10128,1/8/1963,ACC010059,TYPE4,9/16/2025
9/15/2025,TXN00001185,11/18/1995,Religious School Fees,500,11/18/1995,10025,10/18/1948,ACC010151,TYPE3,9/17/2025
9/16/2025,TXN00001061,11/18/1995,Adult Education,300,11/18/1995,10012,8/28/1950,ACC010136,TYPE5,9/18/2025
9/16/2025,TXN00001433,11/18/2003,Religious School Fees,3000,11/18/2003,11222,1/2/1961,ACC010184,TYPE3,9/16/2025
9/19/2025,TXN00000114,11/18/1998,HH Pledges/Memorial Book,352,11/18/1998,10036,9/28/1960,ACC010012,TYPE2,9/21/2025
9/19/2025,TXN00000323,11/18/1998,Building Fund,1546,11/18/1998,10023,12/18/1958,ACC010038,TYPE6,9/20/2025
9/19/2025,TXN00000378,11/18/2017,Hineini Pledges,1800,11/18/2017,10011,4/15/1973,ACC010047,TYPE1,9/21/2025
9/19/2025,TXN00000780,11/18/1995,High Holiday Tickets,392,11/18/1995,10001,7/5/1962,ACC010099,TYPE4,9/19/2025
9/19/2025,TXN00000923,11/18/2011,HH Pledges/Memorial Book,339,11/18/2011,10021,10/2/1966,ACC010118,TYPE2,9/20/2025
9/20/2025,TXN00000421,11/18/2014,Religious School Fees,1088,11/18/2014,10010,10/14/1953,ACC010054,TYPE3,9/21/2025
9/20/2025,TXN00000475,11/18/2000,High Holiday Tickets,477,11/18/2000,11206,10/26/1983,ACC010060,TYPE4,9/22/2025
9/21/2025,TXN00000078,11/18/2008,Religious School Fees,3000,11/18/2008,10036,4/24/1949,ACC010007,TYPE3,9/21/2025
9/21/2025,TXN00000791,11/18/2019,Building Fund,687,11/18/2019,10037,10/10/1947,ACC010100,TYPE6,9/21/2025
9/21/2025,TXN00000833,11/18/1999,HH Pledges/Memorial Book,472,11/18/1999,10020,12/3/1979,ACC010105,TYPE2,9/22/2025
9/21/2025,TXN00000906,11/18/2005,Building Fund,526,11/18/2005,10031,4/28/1947,ACC010114,TYPE6,9/23/2025
9/22/2025,TXN00000198,11/18/2006,Religious School Fees,3000,11/18/2006,10040,10/20/1975,ACC010024,TYPE3,9/22/2025
9/22/2025,TXN00001246,11/18/2006,HH Pledges/Memorial Book,1000,11/18/2006,10010,3/16/1970,ACC010160,TYPE2,9/23/2025
9/24/2025,TXN00000665,11/18/2003,Adult Education,56,11/18/2003,10024,12/25/1976,ACC010084,TYPE5,9/26/2025
9/25/2025,TXN00000983,11/18/1996,Building Fund,1075,11/18/1996,10025,11/28/1954,ACC010125,TYPE6,9/27/2025
9/27/2025,TXN00000008,11/18/2003,Religious School Fees,1679,11/18/2003,10023,3/24/1965,ACC010000,TYPE3,9/28/2025
9/27/2025,TXN00000822,11/18/2003,Hineini Pledges,2394,11/18/2003,10025,9/1/1961,ACC010104,TYPE1,9/27/2025
9/27/2025,TXN00000970,11/18/2011,Religious School Fees,2539,11/18/2011,10024,1/13/1980,ACC010124,TYPE3,9/27/2025
9/28/2025,TXN00000354,11/18/2010,Hineini Pledges,1800,11/18/2010,10026,12/9/1974,ACC010043,TYPE1,9/29/2025
9/28/2025,TXN00001337,11/18/2007,Religious School Fees,1525,11/18/2007,10128,5/28/1949,ACC010174,TYPE3,9/28/2025
10/1/2025,TXN00000383,11/18/2017,Hineini Pledges,7284,11/18/2017,10027,5/6/1978,ACC010048,TYPE1,10/2/2025
10/1/2025,TXN00000858,11/18/1999,Religious School Fees,3000,11/18/1999,10075,3/26/1982,ACC010109,TYPE3,10/1/2025
10/2/2025,TXN00000129,11/18/1999,Building Fund,5000,11/18/1999,10014,3/21/1986,ACC010014,TYPE6,10/2/2025
10/2/2025,TXN00000211,11/18/2023,Building Fund,5000,11/18/2023,11205,10/18/1943,ACC010025,TYPE6,10/4/2025
10/3/2025,TXN00000279,11/18/2007,HH Pledges/Memorial Book,1000,11/18/2007,10075,8/13/1978,ACC010033,TYPE2,10/5/2025
10/3/2025,TXN00000446,11/18/2009,High Holiday Tickets,500,11/18/2009,10036,1/5/1970,ACC010056,TYPE4,10/5/2025
10/3/2025,TXN00000999,11/18/2016,Hineini Pledges,1800,11/18/2016,10026,5/22/1997,ACC010127,TYPE1,10/5/2025
10/4/2025,TXN00000348,11/18/2006,Adult Education,92,11/18/2006,10019,12/28/1992,ACC010042,TYPE5,10/4/2025
10/4/2025,TXN00000544,11/18/2024,Hineini Pledges,7868,11/18/2024,10128,12/17/1944,ACC010067,TYPE1,10/5/2025
10/4/2025,TXN00001188,11/18/2015,Building Fund,2737,11/18/2015,10002,10/17/1968,ACC010152,TYPE6,10/6/2025
10/5/2025,TXN00001391,11/18/2018,Hineini Pledges,1800,11/18/2018,11211,6/18/1967,ACC010179,TYPE1,10/6/2025
10/5/2025,TXN00001485,11/18/2020,Religious School Fees,1064,11/18/2020,10013,4/1/1975,ACC010191,TYPE3,10/7/2025
10/6/2025,TXN00000650,11/18/2008,High Holiday Tickets,347,11/18/2008,11217,6/16/1943,ACC010082,TYPE4,10/7/2025
10/6/2025,TXN00001122,11/18/2020,Hineini Pledges,9142,11/18/2020,11231,11/7/1961,ACC010144,TYPE1,10/8/2025
10/7/2025,TXN00000288,11/18/2016,Adult Education,300,11/18/2016,11201,4/5/1946,ACC010035,TYPE5,10/7/2025
10/7/2025,TXN00000673,11/18/2015,Adult Education,300,11/18/2015,11205,9/19/1948,ACC010086,TYPE5,10/7/2025
10/7/2025,TXN00001380,11/18/1996,High Holiday Tickets,500,11/18/1996,11222,6/17/1973,ACC010178,TYPE4,10/8/2025
10/8/2025,TXN00001288,11/18/2015,HH Pledges/Memorial Book,1000,11/18/2015,11201,11/4/1992,ACC010168,TYPE2,10/10/2025
10/8/2025,TXN00001515,11/18/2006,High Holiday Tickets,500,11/18/2006,10075,8/5/1975,ACC010198,TYPE4,10/10/2025
10/9/2025,TXN00000213,11/18/2023,Religious School Fees,500,11/18/2023,11205,10/18/1943,ACC010025,TYPE3,10/10/2025
10/9/2025,TXN00001046,11/18/2024,Building Fund,536,11/18/2024,10036,4/20/1967,ACC010135,TYPE6,10/9/2025
10/11/2025,TXN00000733,11/18/2009,Adult Education,300,11/18/2009,10014,10/4/1973,ACC010093,TYPE5,10/12/2025
10/11/2025,TXN00001307,11/18/1995,HH Pledges/Memorial Book,180,11/18/1995,10003,1/27/1948,ACC010171,TYPE2,10/13/2025
10/12/2025,TXN00001121,11/18/2020,Adult Education,300,11/18/2020,11231,11/7/1961,ACC010144,TYPE5,10/12/2025
10/12/2025,TXN00001327,11/18/2015,Building Fund,529,11/18/2015,10075,2/25/1969,ACC010173,TYPE6,10/12/2025
10/13/2025,TXN00000298,11/18/2021,Adult Education,149,11/18/2021,10001,4/18/1986,ACC010036,TYPE5,10/13/2025
10/13/2025,TXN00000543,11/18/2024,Building Fund,510,11/18/2024,10128,12/17/1944,ACC010067,TYPE6,10/14/2025
10/13/2025,TXN00001003,11/18/1996,Building Fund,526,11/18/1996,10037,10/2/1968,ACC010128,TYPE6,10/15/2025
10/13/2025,TXN00001345,11/18/2014,High Holiday Tickets,362,11/18/2014,10016,3/12/1970,ACC010175,TYPE4,10/13/2025
10/14/2025,TXN00000025,11/18/2000,Hineini Pledges,3588,11/18/2000,11205,12/21/1967,ACC010002,TYPE1,10/15/2025
10/14/2025,TXN00000599,11/18/2009,Religious School Fees,3000,11/18/2009,10016,12/14/1954,ACC010075,TYPE3,10/16/2025
10/14/2025,TXN00001446,11/18/2021,Hineini Pledges,5593,11/18/2021,10020,12/5/1974,ACC010185,TYPE1,10/15/2025
10/15/2025,TXN00001011,11/18/2010,HH Pledges/Memorial Book,187,11/18/2010,10027,5/13/1991,ACC010130,TYPE2,10/16/2025
10/16/2025,TXN00000832,11/18/1999,HH Pledges/Memorial Book,1000,11/18/1999,10020,12/3/1979,ACC010105,TYPE2,10/16/2025
10/17/2025,TXN00000313,11/18/2015,Adult Education,300,11/18/2015,10012,4/1/1964,ACC010037,TYPE5,10/18/2025
10/17/2025,TXN00001032,11/18/2011,Adult Education,286,11/18/2011,10017,4/26/1953,ACC010133,TYPE5,10/18/2025
10/17/2025,TXN00001124,11/18/2020,HH Pledges/Memorial Book,1000,11/18/2020,11231,11/7/1961,ACC010144,TYPE2,10/18/2025
10/18/2025,TXN00000962,11/18/2002,Building Fund,5000,11/18/2002,10017,5/27/1964,ACC010123,TYPE6,10/19/2025
10/19/2025,TXN00000790,11/18/2019,Building Fund,1651,11/18/2019,10037,10/10/1947,ACC010100,TYPE6,10/19/2025
10/20/2025,TXN00000399,11/18/2023,High Holiday Tickets,253,11/18/2023,10018,11/12/1974,ACC010050,TYPE4,10/21/2025
10/20/2025,TXN00001520,11/18/2024,HH Pledges/Memorial Book,912,11/18/2024,11211,2/7/1994,ACC010199,TYPE2,10/22/2025
10/22/2025,TXN00000578,11/18/2018,High Holiday Tickets,500,11/18/2018,10021,2/21/1993,ACC010072,TYPE4,10/24/2025
10/23/2025,TXN00001455,11/18/2023,Religious School Fees,500,11/18/2023,10012,10/11/1977,ACC010187,TYPE3,10/24/2025
10/24/2025,TXN00001048,11/18/2024,High Holiday Tickets,222,11/18/2024,10036,4/20/1967,ACC010135,TYPE4,10/24/2025
10/25/2025,TXN00000053,11/18/1998,High Holiday Tickets,171,11/18/1998,10069,11/18/1961,ACC010005,TYPE4,10/25/2025
10/26/2025,TXN00000039,11/18/2006,HH Pledges/Memorial Book,520,11/18/2006,10075,11/1/1969,ACC010003,TYPE2,10/28/2025
10/26/2025,TXN00000100,11/18/1998,HH Pledges/Memorial Book,468,11/18/1998,11231,6/7/1974,ACC010011,TYPE2,10/26/2025
10/27/2025,TXN00000009,11/18/2003,Hineini Pledges,1800,11/18/2003,10023,3/24/1965,ACC010000,TYPE1,10/28/2025
10/27/2025,TXN00000482,11/18/2021,Hineini Pledges,4712,11/18/2021,10026,5/9/1961,ACC010061,TYPE1,10/28/2025
10/28/2025,TXN00000501,11/18/2013,High Holiday Tickets,500,11/18/2013,10021,1/17/1955,ACC010063,TYPE4,10/28/2025
10/28/2025,TXN00000813,11/18/2008,Hineini Pledges,1800,11/18/2008,10040,4/16/1994,ACC010103,TYPE1,10/28/2025
10/28/2025,TXN00000986,11/18/1996,Hineini Pledges,1800,11/18/1996,10025,11/28/1954,ACC010125,TYPE1,10/28/2025
10/30/2025,TXN00000082,11/18/2022,Adult Education,300,11/18/2022,10020,6/17/1961,ACC010008,TYPE5,10/31/2025
10/31/2025,TXN00001326,11/18/2015,Building Fund,5000,11/18/2015,10075,2/25/1969,ACC010173,TYPE6,10/31/2025
11/1/2025,TXN00000085,11/18/2002,HH Pledges/Memorial Book,771,11/18/2002,10030,1/13/1971,ACC010009,TYPE2,11/2/2025
11/1/2025,TXN00000156,11/18/2000,Hineini Pledges,6181,11/18/2000,11215,2/9/1991,ACC010017,TYPE1,11/2/2025
11/1/2025,TXN00000592,11/18/2018,Hineini Pledges,7151,11/18/2018,10018,2/11/1983,ACC010074,TYPE1,11/2/2025
11/1/2025,TXN00000992,11/18/1998,Religious School Fees,2868,11/18/1998,10030,5/28/1991,ACC010126,TYPE3,11/1/2025
11/1/2025,TXN00001226,11/18/2001,Religious School Fees,3000,11/18/2001,10026,9/7/1942,ACC010157,TYPE3,11/1/2025
11/4/2025,TXN00000935,11/18/2000,Adult Education,171,11/18/2000,10022,9/13/1956,ACC010119,TYPE5,11/5/2025
11/7/2025,TXN00000924,11/18/2011,HH Pledges/Memorial Book,1000,11/18/2011,10021,10/2/1966,ACC010118,TYPE2,11/7/2025
11/8/2025,TXN00000074,11/18/2008,Hineini Pledges,1800,11/18/2008,10036,4/24/1949,ACC010007,TYPE1,11/10/2025
11/9/2025,TXN00000335,11/18/2000,Religious School Fees,2542,11/18/2000,11205,7/24/1985,ACC010040,TYPE3,11/11/2025
11/9/2025,TXN00000502,11/18/2013,Adult Education,300,11/18/2013,10021,1/17/1955,ACC010063,TYPE5,11/9/2025
11/10/2025,TXN00000197,11/18/2006,Religious School Fees,500,11/18/2006,10040,10/20/1975,ACC010024,TYPE3,11/10/2025
11/12/2025,TXN00000139,11/18/2002,HH Pledges/Memorial Book,376,11/18/2002,11206,6/8/1951,ACC010015,TYPE2,11/13/2025
11/13/2025,TXN00000179,11/18/2013,Building Fund,4778,11/18/2013,11222,6/22/2000,ACC010021,TYPE6,11/15/2025
11/13/2025,TXN00000437,11/18/1999,Religious School Fees,2675,11/18/1999,10014,7/7/1951,ACC010055,TYPE3,11/14/2025
11/14/2025,TXN00000373,11/18/2000,HH Pledges/Memorial Book,240,11/18/2000,10024,10/9/1993,ACC010046,TYPE2,11/14/2025
11/14/2025,TXN00001144,11/18/2015,Building Fund,961,11/18/2015,10069,4/2/1987,ACC010146,TYPE6,11/15/2025
